Lat_Grid,Lon_Grid,Kode_Klaster,Status_Area
-10.1,108.8,1,WASPADA (Kuning)
-10.1,108.9,1,WASPADA (Kuning)
-10.1,109.4,1,WASPADA (Kuning)
-10.1,109.7,1,WASPADA (Kuning)
-10.1,109.9,1,WASPADA (Kuning)
-10.1,110.4,1,WASPADA (Kuning)
-10.1,110.5,0,AMAN (Hijau)
-10.1,111.1,1,WASPADA (Kuning)
-10.1,111.2,1,WASPADA (Kuning)
-10.1,111.3,1,WASPADA (Kuning)
-10.1,112.8,1,WASPADA (Kuning)
-10.1,113.1,2,BAHAYA (Merah)
-10.1,113.2,1,WASPADA (Kuning)
-10.1,113.4,1,WASPADA (Kuning)
-10.1,113.5,2,BAHAYA (Merah)
-10.1,113.6,2,BAHAYA (Merah)
-10.1,113.7,2,BAHAYA (Merah)
-10.1,113.8,2,BAHAYA (Merah)
-10.1,113.9,1,WASPADA (Kuning)
-10.1,114.5,1,WASPADA (Kuning)
-10.1,114.7,1,WASPADA (Kuning)
-10.1,114.9,1,WASPADA (Kuning)
-10.1,115.5,1,WASPADA (Kuning)
-10.1,115.6,1,WASPADA (Kuning)
-10.1,116.1,2,BAHAYA (Merah)
-10.1,117.1,0,AMAN (Hijau)
-10.1,117.3,1,WASPADA (Kuning)
-10.1,117.4,2,BAHAYA (Merah)
-10.1,117.5,2,BAHAYA (Merah)
-10.1,118.2,1,WASPADA (Kuning)
-10.1,118.7,2,BAHAYA (Merah)
-10.1,118.8,1,WASPADA (Kuning)
-10.1,118.9,1,WASPADA (Kuning)
-10.1,119.0,1,WASPADA (Kuning)
-10.1,119.2,1,WASPADA (Kuning)
-10.1,119.4,1,WASPADA (Kuning)
-10.1,119.7,1,WASPADA (Kuning)
-10.1,120.5,1,WASPADA (Kuning)
-10.1,120.9,0,AMAN (Hijau)
-10.1,121.0,1,WASPADA (Kuning)
-10.1,121.1,1,WASPADA (Kuning)
-10.1,121.3,1,WASPADA (Kuning)
-10.1,121.4,1,WASPADA (Kuning)
-10.1,121.5,2,BAHAYA (Merah)
-10.1,121.7,1,WASPADA (Kuning)
-10.1,121.8,1,WASPADA (Kuning)
-10.1,122.1,2,BAHAYA (Merah)
-10.1,122.4,1,WASPADA (Kuning)
-10.1,122.8,2,BAHAYA (Merah)
-10.1,123.2,1,WASPADA (Kuning)
-10.1,123.3,1,WASPADA (Kuning)
-10.1,123.4,2,BAHAYA (Merah)
-10.1,123.5,1,WASPADA (Kuning)
-10.1,123.6,2,BAHAYA (Merah)
-10.1,123.7,1,WASPADA (Kuning)
-10.1,123.8,2,BAHAYA (Merah)
-10.1,124.0,1,WASPADA (Kuning)
-10.1,124.1,1,WASPADA (Kuning)
-10.1,124.2,1,WASPADA (Kuning)
-10.1,124.4,1,WASPADA (Kuning)
-10.1,124.5,1,WASPADA (Kuning)
-10.1,124.6,2,BAHAYA (Merah)
-10.1,124.7,1,WASPADA (Kuning)
-10.1,124.8,1,WASPADA (Kuning)
-10.1,124.9,1,WASPADA (Kuning)
-10.1,125.1,1,WASPADA (Kuning)
-10.1,125.3,1,WASPADA (Kuning)
-10.1,128.7,1,WASPADA (Kuning)
-10.1,135.4,0,AMAN (Hijau)
-10.0,107.1,1,WASPADA (Kuning)
-10.0,107.2,2,BAHAYA (Merah)
-10.0,107.3,2,BAHAYA (Merah)
-10.0,107.4,1,WASPADA (Kuning)
-10.0,107.5,1,WASPADA (Kuning)
-10.0,107.6,1,WASPADA (Kuning)
-10.0,107.7,1,WASPADA (Kuning)
-10.0,107.8,1,WASPADA (Kuning)
-10.0,107.9,1,WASPADA (Kuning)
-10.0,108.0,1,WASPADA (Kuning)
-10.0,108.1,1,WASPADA (Kuning)
-10.0,108.3,1,WASPADA (Kuning)
-10.0,108.4,1,WASPADA (Kuning)
-10.0,108.5,1,WASPADA (Kuning)
-10.0,108.6,1,WASPADA (Kuning)
-10.0,108.7,2,BAHAYA (Merah)
-10.0,108.8,1,WASPADA (Kuning)
-10.0,109.4,1,WASPADA (Kuning)
-10.0,109.5,1,WASPADA (Kuning)
-10.0,109.7,2,BAHAYA (Merah)
-10.0,109.9,1,WASPADA (Kuning)
-10.0,111.0,2,BAHAYA (Merah)
-10.0,111.2,2,BAHAYA (Merah)
-10.0,111.4,1,WASPADA (Kuning)
-10.0,111.9,0,AMAN (Hijau)
-10.0,112.0,2,BAHAYA (Merah)
-10.0,112.4,2,BAHAYA (Merah)
-10.0,112.5,1,WASPADA (Kuning)
-10.0,112.7,1,WASPADA (Kuning)
-10.0,112.9,1,WASPADA (Kuning)
-10.0,113.3,1,WASPADA (Kuning)
-10.0,113.5,1,WASPADA (Kuning)
-10.0,113.6,0,AMAN (Hijau)
-10.0,113.7,2,BAHAYA (Merah)
-10.0,113.8,0,AMAN (Hijau)
-10.0,113.9,2,BAHAYA (Merah)
-10.0,114.0,1,WASPADA (Kuning)
-10.0,114.1,1,WASPADA (Kuning)
-10.0,114.2,0,AMAN (Hijau)
-10.0,114.5,1,WASPADA (Kuning)
-10.0,114.6,2,BAHAYA (Merah)
-10.0,115.1,1,WASPADA (Kuning)
-10.0,116.3,1,WASPADA (Kuning)
-10.0,116.5,2,BAHAYA (Merah)
-10.0,116.7,1,WASPADA (Kuning)
-10.0,116.8,1,WASPADA (Kuning)
-10.0,117.1,2,BAHAYA (Merah)
-10.0,117.6,2,BAHAYA (Merah)
-10.0,117.8,0,AMAN (Hijau)
-10.0,117.9,2,BAHAYA (Merah)
-10.0,118.0,2,BAHAYA (Merah)
-10.0,118.1,1,WASPADA (Kuning)
-10.0,118.7,2,BAHAYA (Merah)
-10.0,118.8,2,BAHAYA (Merah)
-10.0,118.9,1,WASPADA (Kuning)
-10.0,119.0,1,WASPADA (Kuning)
-10.0,119.1,1,WASPADA (Kuning)
-10.0,119.2,1,WASPADA (Kuning)
-10.0,119.3,1,WASPADA (Kuning)
-10.0,119.4,1,WASPADA (Kuning)
-10.0,119.6,0,AMAN (Hijau)
-10.0,119.9,1,WASPADA (Kuning)
-10.0,120.1,1,WASPADA (Kuning)
-10.0,120.2,1,WASPADA (Kuning)
-10.0,120.8,1,WASPADA (Kuning)
-10.0,121.0,0,AMAN (Hijau)
-10.0,121.1,1,WASPADA (Kuning)
-10.0,121.8,1,WASPADA (Kuning)
-10.0,121.9,1,WASPADA (Kuning)
-10.0,122.0,1,WASPADA (Kuning)
-10.0,122.1,0,AMAN (Hijau)
-10.0,122.3,1,WASPADA (Kuning)
-10.0,122.9,2,BAHAYA (Merah)
-10.0,123.0,1,WASPADA (Kuning)
-10.0,123.2,1,WASPADA (Kuning)
-10.0,123.5,0,AMAN (Hijau)
-10.0,123.6,2,BAHAYA (Merah)
-10.0,123.7,1,WASPADA (Kuning)
-10.0,123.8,1,WASPADA (Kuning)
-10.0,123.9,1,WASPADA (Kuning)
-10.0,124.0,1,WASPADA (Kuning)
-10.0,124.2,1,WASPADA (Kuning)
-10.0,124.4,1,WASPADA (Kuning)
-10.0,124.5,0,AMAN (Hijau)
-10.0,124.6,0,AMAN (Hijau)
-10.0,124.7,0,AMAN (Hijau)
-10.0,124.9,1,WASPADA (Kuning)
-10.0,125.0,0,AMAN (Hijau)
-10.0,125.2,1,WASPADA (Kuning)
-10.0,125.5,1,WASPADA (Kuning)
-10.0,125.6,1,WASPADA (Kuning)
-10.0,125.7,0,AMAN (Hijau)
-10.0,126.9,1,WASPADA (Kuning)
-10.0,127.0,1,WASPADA (Kuning)
-9.9,106.4,1,WASPADA (Kuning)
-9.9,106.7,1,WASPADA (Kuning)
-9.9,107.3,1,WASPADA (Kuning)
-9.9,107.5,1,WASPADA (Kuning)
-9.9,107.6,1,WASPADA (Kuning)
-9.9,107.7,1,WASPADA (Kuning)
-9.9,107.8,1,WASPADA (Kuning)
-9.9,107.9,2,BAHAYA (Merah)
-9.9,108.0,1,WASPADA (Kuning)
-9.9,108.1,1,WASPADA (Kuning)
-9.9,108.2,1,WASPADA (Kuning)
-9.9,108.3,1,WASPADA (Kuning)
-9.9,108.4,1,WASPADA (Kuning)
-9.9,108.7,2,BAHAYA (Merah)
-9.9,109.0,0,AMAN (Hijau)
-9.9,109.1,1,WASPADA (Kuning)
-9.9,109.2,1,WASPADA (Kuning)
-9.9,109.4,1,WASPADA (Kuning)
-9.9,109.7,2,BAHAYA (Merah)
-9.9,110.6,1,WASPADA (Kuning)
-9.9,111.1,1,WASPADA (Kuning)
-9.9,111.5,2,BAHAYA (Merah)
-9.9,111.6,1,WASPADA (Kuning)
-9.9,111.7,1,WASPADA (Kuning)
-9.9,112.0,1,WASPADA (Kuning)
-9.9,112.2,1,WASPADA (Kuning)
-9.9,112.7,2,BAHAYA (Merah)
-9.9,112.9,1,WASPADA (Kuning)
-9.9,113.0,1,WASPADA (Kuning)
-9.9,113.1,1,WASPADA (Kuning)
-9.9,113.2,1,WASPADA (Kuning)
-9.9,113.5,1,WASPADA (Kuning)
-9.9,113.7,1,WASPADA (Kuning)
-9.9,113.8,2,BAHAYA (Merah)
-9.9,113.9,1,WASPADA (Kuning)
-9.9,114.0,1,WASPADA (Kuning)
-9.9,114.1,1,WASPADA (Kuning)
-9.9,114.9,1,WASPADA (Kuning)
-9.9,115.1,1,WASPADA (Kuning)
-9.9,115.2,1,WASPADA (Kuning)
-9.9,115.6,0,AMAN (Hijau)
-9.9,115.8,1,WASPADA (Kuning)
-9.9,116.0,2,BAHAYA (Merah)
-9.9,116.2,2,BAHAYA (Merah)
-9.9,116.5,2,BAHAYA (Merah)
-9.9,116.6,1,WASPADA (Kuning)
-9.9,116.7,1,WASPADA (Kuning)
-9.9,116.9,2,BAHAYA (Merah)
-9.9,117.5,0,AMAN (Hijau)
-9.9,117.6,0,AMAN (Hijau)
-9.9,117.9,0,AMAN (Hijau)
-9.9,118.0,1,WASPADA (Kuning)
-9.9,118.1,1,WASPADA (Kuning)
-9.9,118.2,1,WASPADA (Kuning)
-9.9,118.5,0,AMAN (Hijau)
-9.9,118.6,1,WASPADA (Kuning)
-9.9,118.7,1,WASPADA (Kuning)
-9.9,118.8,2,BAHAYA (Merah)
-9.9,118.9,1,WASPADA (Kuning)
-9.9,119.0,1,WASPADA (Kuning)
-9.9,119.1,1,WASPADA (Kuning)
-9.9,119.2,1,WASPADA (Kuning)
-9.9,119.3,0,AMAN (Hijau)
-9.9,119.4,1,WASPADA (Kuning)
-9.9,119.6,1,WASPADA (Kuning)
-9.9,119.8,1,WASPADA (Kuning)
-9.9,119.9,1,WASPADA (Kuning)
-9.9,120.0,1,WASPADA (Kuning)
-9.9,120.6,1,WASPADA (Kuning)
-9.9,120.7,1,WASPADA (Kuning)
-9.9,120.8,1,WASPADA (Kuning)
-9.9,121.6,1,WASPADA (Kuning)
-9.9,121.7,0,AMAN (Hijau)
-9.9,121.8,2,BAHAYA (Merah)
-9.9,121.9,1,WASPADA (Kuning)
-9.9,122.0,1,WASPADA (Kuning)
-9.9,122.2,1,WASPADA (Kuning)
-9.9,122.3,1,WASPADA (Kuning)
-9.9,122.6,1,WASPADA (Kuning)
-9.9,122.9,1,WASPADA (Kuning)
-9.9,123.1,1,WASPADA (Kuning)
-9.9,123.4,1,WASPADA (Kuning)
-9.9,123.5,1,WASPADA (Kuning)
-9.9,123.6,1,WASPADA (Kuning)
-9.9,123.7,2,BAHAYA (Merah)
-9.9,123.8,1,WASPADA (Kuning)
-9.9,123.9,1,WASPADA (Kuning)
-9.9,124.0,1,WASPADA (Kuning)
-9.9,124.1,0,AMAN (Hijau)
-9.9,124.2,1,WASPADA (Kuning)
-9.9,124.3,1,WASPADA (Kuning)
-9.9,124.4,1,WASPADA (Kuning)
-9.9,124.5,1,WASPADA (Kuning)
-9.9,124.6,1,WASPADA (Kuning)
-9.9,124.7,1,WASPADA (Kuning)
-9.9,124.8,1,WASPADA (Kuning)
-9.9,124.9,1,WASPADA (Kuning)
-9.9,125.1,1,WASPADA (Kuning)
-9.9,125.5,2,BAHAYA (Merah)
-9.9,125.6,2,BAHAYA (Merah)
-9.9,125.7,1,WASPADA (Kuning)
-9.9,126.4,2,BAHAYA (Merah)
-9.9,126.8,1,WASPADA (Kuning)
-9.9,127.0,1,WASPADA (Kuning)
-9.9,127.6,1,WASPADA (Kuning)
-9.8,96.5,1,WASPADA (Kuning)
-9.8,106.3,1,WASPADA (Kuning)
-9.8,106.7,1,WASPADA (Kuning)
-9.8,107.1,1,WASPADA (Kuning)
-9.8,107.2,1,WASPADA (Kuning)
-9.8,107.4,1,WASPADA (Kuning)
-9.8,107.5,1,WASPADA (Kuning)
-9.8,107.6,1,WASPADA (Kuning)
-9.8,107.7,2,BAHAYA (Merah)
-9.8,107.8,1,WASPADA (Kuning)
-9.8,107.9,2,BAHAYA (Merah)
-9.8,108.0,1,WASPADA (Kuning)
-9.8,108.1,2,BAHAYA (Merah)
-9.8,108.2,1,WASPADA (Kuning)
-9.8,108.3,2,BAHAYA (Merah)
-9.8,108.4,1,WASPADA (Kuning)
-9.8,108.5,2,BAHAYA (Merah)
-9.8,108.6,1,WASPADA (Kuning)
-9.8,108.7,1,WASPADA (Kuning)
-9.8,108.8,2,BAHAYA (Merah)
-9.8,108.9,2,BAHAYA (Merah)
-9.8,109.6,1,WASPADA (Kuning)
-9.8,109.7,1,WASPADA (Kuning)
-9.8,110.1,1,WASPADA (Kuning)
-9.8,110.5,1,WASPADA (Kuning)
-9.8,111.4,1,WASPADA (Kuning)
-9.8,111.5,1,WASPADA (Kuning)
-9.8,111.6,1,WASPADA (Kuning)
-9.8,111.7,1,WASPADA (Kuning)
-9.8,111.8,1,WASPADA (Kuning)
-9.8,111.9,2,BAHAYA (Merah)
-9.8,112.2,1,WASPADA (Kuning)
-9.8,112.3,1,WASPADA (Kuning)
-9.8,112.5,1,WASPADA (Kuning)
-9.8,112.6,2,BAHAYA (Merah)
-9.8,112.7,0,AMAN (Hijau)
-9.8,112.8,1,WASPADA (Kuning)
-9.8,112.9,1,WASPADA (Kuning)
-9.8,113.0,1,WASPADA (Kuning)
-9.8,113.4,1,WASPADA (Kuning)
-9.8,113.7,1,WASPADA (Kuning)
-9.8,113.8,1,WASPADA (Kuning)
-9.8,113.9,0,AMAN (Hijau)
-9.8,114.1,1,WASPADA (Kuning)
-9.8,114.2,1,WASPADA (Kuning)
-9.8,114.3,1,WASPADA (Kuning)
-9.8,114.5,1,WASPADA (Kuning)
-9.8,114.9,1,WASPADA (Kuning)
-9.8,115.0,1,WASPADA (Kuning)
-9.8,115.9,1,WASPADA (Kuning)
-9.8,116.0,1,WASPADA (Kuning)
-9.8,116.1,1,WASPADA (Kuning)
-9.8,116.3,2,BAHAYA (Merah)
-9.8,116.4,1,WASPADA (Kuning)
-9.8,116.6,1,WASPADA (Kuning)
-9.8,117.0,2,BAHAYA (Merah)
-9.8,117.1,2,BAHAYA (Merah)
-9.8,117.5,1,WASPADA (Kuning)
-9.8,117.7,1,WASPADA (Kuning)
-9.8,117.8,1,WASPADA (Kuning)
-9.8,117.9,1,WASPADA (Kuning)
-9.8,118.0,2,BAHAYA (Merah)
-9.8,118.1,2,BAHAYA (Merah)
-9.8,118.3,2,BAHAYA (Merah)
-9.8,118.4,1,WASPADA (Kuning)
-9.8,118.5,2,BAHAYA (Merah)
-9.8,118.7,1,WASPADA (Kuning)
-9.8,118.8,1,WASPADA (Kuning)
-9.8,118.9,1,WASPADA (Kuning)
-9.8,119.0,1,WASPADA (Kuning)
-9.8,119.1,1,WASPADA (Kuning)
-9.8,119.2,1,WASPADA (Kuning)
-9.8,119.3,1,WASPADA (Kuning)
-9.8,119.4,1,WASPADA (Kuning)
-9.8,119.5,1,WASPADA (Kuning)
-9.8,119.6,1,WASPADA (Kuning)
-9.8,119.7,0,AMAN (Hijau)
-9.8,119.9,1,WASPADA (Kuning)
-9.8,120.0,1,WASPADA (Kuning)
-9.8,120.1,1,WASPADA (Kuning)
-9.8,120.5,2,BAHAYA (Merah)
-9.8,120.6,1,WASPADA (Kuning)
-9.8,120.7,0,AMAN (Hijau)
-9.8,120.8,1,WASPADA (Kuning)
-9.8,121.2,1,WASPADA (Kuning)
-9.8,121.7,2,BAHAYA (Merah)
-9.8,121.8,1,WASPADA (Kuning)
-9.8,121.9,1,WASPADA (Kuning)
-9.8,122.0,1,WASPADA (Kuning)
-9.8,122.2,2,BAHAYA (Merah)
-9.8,122.4,1,WASPADA (Kuning)
-9.8,122.5,0,AMAN (Hijau)
-9.8,122.6,1,WASPADA (Kuning)
-9.8,122.7,1,WASPADA (Kuning)
-9.8,122.8,2,BAHAYA (Merah)
-9.8,122.9,1,WASPADA (Kuning)
-9.8,123.0,1,WASPADA (Kuning)
-9.8,123.1,1,WASPADA (Kuning)
-9.8,123.3,1,WASPADA (Kuning)
-9.8,123.4,1,WASPADA (Kuning)
-9.8,123.6,1,WASPADA (Kuning)
-9.8,123.9,1,WASPADA (Kuning)
-9.8,124.3,0,AMAN (Hijau)
-9.8,124.4,1,WASPADA (Kuning)
-9.8,124.6,1,WASPADA (Kuning)
-9.8,124.7,1,WASPADA (Kuning)
-9.8,124.8,1,WASPADA (Kuning)
-9.8,124.9,1,WASPADA (Kuning)
-9.8,125.0,2,BAHAYA (Merah)
-9.8,125.3,1,WASPADA (Kuning)
-9.8,125.7,1,WASPADA (Kuning)
-9.8,125.9,0,AMAN (Hijau)
-9.8,126.3,1,WASPADA (Kuning)
-9.8,126.8,1,WASPADA (Kuning)
-9.8,126.9,1,WASPADA (Kuning)
-9.7,97.6,2,BAHAYA (Merah)
-9.7,104.0,1,WASPADA (Kuning)
-9.7,105.9,2,BAHAYA (Merah)
-9.7,106.3,2,BAHAYA (Merah)
-9.7,106.4,1,WASPADA (Kuning)
-9.7,107.1,2,BAHAYA (Merah)
-9.7,107.2,1,WASPADA (Kuning)
-9.7,107.3,1,WASPADA (Kuning)
-9.7,107.4,2,BAHAYA (Merah)
-9.7,107.5,2,BAHAYA (Merah)
-9.7,107.6,2,BAHAYA (Merah)
-9.7,107.7,2,BAHAYA (Merah)
-9.7,107.8,1,WASPADA (Kuning)
-9.7,107.9,1,WASPADA (Kuning)
-9.7,108.0,2,BAHAYA (Merah)
-9.7,108.1,2,BAHAYA (Merah)
-9.7,108.2,2,BAHAYA (Merah)
-9.7,108.3,2,BAHAYA (Merah)
-9.7,108.4,1,WASPADA (Kuning)
-9.7,108.5,2,BAHAYA (Merah)
-9.7,108.6,1,WASPADA (Kuning)
-9.7,108.7,1,WASPADA (Kuning)
-9.7,108.8,2,BAHAYA (Merah)
-9.7,109.0,2,BAHAYA (Merah)
-9.7,109.1,1,WASPADA (Kuning)
-9.7,109.5,1,WASPADA (Kuning)
-9.7,110.1,1,WASPADA (Kuning)
-9.7,110.2,0,AMAN (Hijau)
-9.7,111.4,2,BAHAYA (Merah)
-9.7,111.5,1,WASPADA (Kuning)
-9.7,111.6,1,WASPADA (Kuning)
-9.7,111.7,1,WASPADA (Kuning)
-9.7,111.8,2,BAHAYA (Merah)
-9.7,111.9,1,WASPADA (Kuning)
-9.7,112.0,1,WASPADA (Kuning)
-9.7,112.3,1,WASPADA (Kuning)
-9.7,112.5,2,BAHAYA (Merah)
-9.7,112.6,2,BAHAYA (Merah)
-9.7,112.7,1,WASPADA (Kuning)
-9.7,112.8,1,WASPADA (Kuning)
-9.7,112.9,1,WASPADA (Kuning)
-9.7,113.0,1,WASPADA (Kuning)
-9.7,113.1,2,BAHAYA (Merah)
-9.7,113.2,1,WASPADA (Kuning)
-9.7,113.3,1,WASPADA (Kuning)
-9.7,113.5,1,WASPADA (Kuning)
-9.7,113.7,1,WASPADA (Kuning)
-9.7,113.9,1,WASPADA (Kuning)
-9.7,114.0,1,WASPADA (Kuning)
-9.7,114.1,1,WASPADA (Kuning)
-9.7,114.2,1,WASPADA (Kuning)
-9.7,114.3,1,WASPADA (Kuning)
-9.7,114.8,2,BAHAYA (Merah)
-9.7,114.9,1,WASPADA (Kuning)
-9.7,115.1,2,BAHAYA (Merah)
-9.7,115.2,1,WASPADA (Kuning)
-9.7,115.5,0,AMAN (Hijau)
-9.7,115.7,1,WASPADA (Kuning)
-9.7,116.3,1,WASPADA (Kuning)
-9.7,116.7,1,WASPADA (Kuning)
-9.7,117.0,1,WASPADA (Kuning)
-9.7,117.4,1,WASPADA (Kuning)
-9.7,117.5,1,WASPADA (Kuning)
-9.7,117.6,1,WASPADA (Kuning)
-9.7,117.7,1,WASPADA (Kuning)
-9.7,117.9,1,WASPADA (Kuning)
-9.7,118.0,2,BAHAYA (Merah)
-9.7,118.1,1,WASPADA (Kuning)
-9.7,118.2,1,WASPADA (Kuning)
-9.7,118.3,2,BAHAYA (Merah)
-9.7,118.4,0,AMAN (Hijau)
-9.7,118.5,1,WASPADA (Kuning)
-9.7,118.6,1,WASPADA (Kuning)
-9.7,118.7,1,WASPADA (Kuning)
-9.7,118.8,2,BAHAYA (Merah)
-9.7,118.9,1,WASPADA (Kuning)
-9.7,119.0,1,WASPADA (Kuning)
-9.7,119.1,2,BAHAYA (Merah)
-9.7,119.2,0,AMAN (Hijau)
-9.7,119.3,1,WASPADA (Kuning)
-9.7,119.4,1,WASPADA (Kuning)
-9.7,119.5,1,WASPADA (Kuning)
-9.7,119.6,0,AMAN (Hijau)
-9.7,119.7,1,WASPADA (Kuning)
-9.7,119.8,1,WASPADA (Kuning)
-9.7,119.9,1,WASPADA (Kuning)
-9.7,120.0,1,WASPADA (Kuning)
-9.7,120.2,2,BAHAYA (Merah)
-9.7,120.3,1,WASPADA (Kuning)
-9.7,120.4,1,WASPADA (Kuning)
-9.7,120.6,0,AMAN (Hijau)
-9.7,120.8,1,WASPADA (Kuning)
-9.7,120.9,1,WASPADA (Kuning)
-9.7,121.4,1,WASPADA (Kuning)
-9.7,121.7,1,WASPADA (Kuning)
-9.7,121.8,1,WASPADA (Kuning)
-9.7,121.9,1,WASPADA (Kuning)
-9.7,122.2,1,WASPADA (Kuning)
-9.7,122.4,2,BAHAYA (Merah)
-9.7,122.6,1,WASPADA (Kuning)
-9.7,122.9,1,WASPADA (Kuning)
-9.7,123.0,1,WASPADA (Kuning)
-9.7,123.1,2,BAHAYA (Merah)
-9.7,123.2,1,WASPADA (Kuning)
-9.7,123.8,1,WASPADA (Kuning)
-9.7,124.0,2,BAHAYA (Merah)
-9.7,124.1,2,BAHAYA (Merah)
-9.7,124.2,1,WASPADA (Kuning)
-9.7,124.3,1,WASPADA (Kuning)
-9.7,124.4,1,WASPADA (Kuning)
-9.7,124.5,1,WASPADA (Kuning)
-9.7,124.6,1,WASPADA (Kuning)
-9.7,124.7,1,WASPADA (Kuning)
-9.7,124.8,1,WASPADA (Kuning)
-9.7,124.9,1,WASPADA (Kuning)
-9.7,125.0,2,BAHAYA (Merah)
-9.7,125.1,1,WASPADA (Kuning)
-9.7,125.3,1,WASPADA (Kuning)
-9.7,125.4,1,WASPADA (Kuning)
-9.7,125.7,0,AMAN (Hijau)
-9.7,127.7,1,WASPADA (Kuning)
-9.7,127.8,1,WASPADA (Kuning)
-9.7,128.3,1,WASPADA (Kuning)
-9.7,128.7,2,BAHAYA (Merah)
-9.7,129.2,1,WASPADA (Kuning)
-9.7,129.8,1,WASPADA (Kuning)
-9.7,130.3,1,WASPADA (Kuning)
-9.6,97.5,1,WASPADA (Kuning)
-9.6,106.4,2,BAHAYA (Merah)
-9.6,106.8,1,WASPADA (Kuning)
-9.6,107.0,2,BAHAYA (Merah)
-9.6,107.1,1,WASPADA (Kuning)
-9.6,107.2,1,WASPADA (Kuning)
-9.6,107.3,2,BAHAYA (Merah)
-9.6,107.4,2,BAHAYA (Merah)
-9.6,107.5,2,BAHAYA (Merah)
-9.6,107.6,2,BAHAYA (Merah)
-9.6,107.7,2,BAHAYA (Merah)
-9.6,107.8,1,WASPADA (Kuning)
-9.6,107.9,2,BAHAYA (Merah)
-9.6,108.0,1,WASPADA (Kuning)
-9.6,108.1,1,WASPADA (Kuning)
-9.6,108.2,1,WASPADA (Kuning)
-9.6,108.3,1,WASPADA (Kuning)
-9.6,108.4,1,WASPADA (Kuning)
-9.6,108.5,1,WASPADA (Kuning)
-9.6,108.6,1,WASPADA (Kuning)
-9.6,108.7,2,BAHAYA (Merah)
-9.6,108.8,1,WASPADA (Kuning)
-9.6,108.9,1,WASPADA (Kuning)
-9.6,109.0,1,WASPADA (Kuning)
-9.6,109.9,1,WASPADA (Kuning)
-9.6,110.2,1,WASPADA (Kuning)
-9.6,110.3,1,WASPADA (Kuning)
-9.6,110.4,1,WASPADA (Kuning)
-9.6,111.1,1,WASPADA (Kuning)
-9.6,111.4,1,WASPADA (Kuning)
-9.6,111.5,2,BAHAYA (Merah)
-9.6,111.6,1,WASPADA (Kuning)
-9.6,111.7,1,WASPADA (Kuning)
-9.6,111.8,1,WASPADA (Kuning)
-9.6,111.9,2,BAHAYA (Merah)
-9.6,112.0,1,WASPADA (Kuning)
-9.6,112.3,1,WASPADA (Kuning)
-9.6,112.6,1,WASPADA (Kuning)
-9.6,112.7,1,WASPADA (Kuning)
-9.6,112.8,1,WASPADA (Kuning)
-9.6,112.9,1,WASPADA (Kuning)
-9.6,113.0,1,WASPADA (Kuning)
-9.6,113.1,1,WASPADA (Kuning)
-9.6,113.6,1,WASPADA (Kuning)
-9.6,113.7,1,WASPADA (Kuning)
-9.6,113.8,0,AMAN (Hijau)
-9.6,113.9,2,BAHAYA (Merah)
-9.6,114.0,1,WASPADA (Kuning)
-9.6,114.1,1,WASPADA (Kuning)
-9.6,114.2,1,WASPADA (Kuning)
-9.6,114.3,2,BAHAYA (Merah)
-9.6,114.4,2,BAHAYA (Merah)
-9.6,114.5,2,BAHAYA (Merah)
-9.6,114.6,1,WASPADA (Kuning)
-9.6,114.7,2,BAHAYA (Merah)
-9.6,114.9,2,BAHAYA (Merah)
-9.6,115.1,2,BAHAYA (Merah)
-9.6,115.2,1,WASPADA (Kuning)
-9.6,115.3,1,WASPADA (Kuning)
-9.6,116.0,1,WASPADA (Kuning)
-9.6,116.1,1,WASPADA (Kuning)
-9.6,116.2,1,WASPADA (Kuning)
-9.6,116.3,1,WASPADA (Kuning)
-9.6,116.5,1,WASPADA (Kuning)
-9.6,116.6,1,WASPADA (Kuning)
-9.6,116.9,1,WASPADA (Kuning)
-9.6,117.1,0,AMAN (Hijau)
-9.6,117.2,1,WASPADA (Kuning)
-9.6,117.3,1,WASPADA (Kuning)
-9.6,117.5,1,WASPADA (Kuning)
-9.6,117.6,1,WASPADA (Kuning)
-9.6,117.7,1,WASPADA (Kuning)
-9.6,117.8,1,WASPADA (Kuning)
-9.6,117.9,1,WASPADA (Kuning)
-9.6,118.0,2,BAHAYA (Merah)
-9.6,118.1,2,BAHAYA (Merah)
-9.6,118.2,1,WASPADA (Kuning)
-9.6,118.4,1,WASPADA (Kuning)
-9.6,118.5,1,WASPADA (Kuning)
-9.6,118.6,2,BAHAYA (Merah)
-9.6,118.8,2,BAHAYA (Merah)
-9.6,118.9,1,WASPADA (Kuning)
-9.6,119.0,0,AMAN (Hijau)
-9.6,119.1,1,WASPADA (Kuning)
-9.6,119.2,1,WASPADA (Kuning)
-9.6,119.3,1,WASPADA (Kuning)
-9.6,119.4,1,WASPADA (Kuning)
-9.6,119.5,1,WASPADA (Kuning)
-9.6,119.6,1,WASPADA (Kuning)
-9.6,119.7,1,WASPADA (Kuning)
-9.6,119.8,2,BAHAYA (Merah)
-9.6,119.9,2,BAHAYA (Merah)
-9.6,120.0,1,WASPADA (Kuning)
-9.6,120.1,2,BAHAYA (Merah)
-9.6,120.3,1,WASPADA (Kuning)
-9.6,120.5,1,WASPADA (Kuning)
-9.6,120.6,1,WASPADA (Kuning)
-9.6,120.7,1,WASPADA (Kuning)
-9.6,121.2,0,AMAN (Hijau)
